join_index,sampling_index,origin,destination,area,journeyClass,ttpTravelTime,metadata
1561,561,"45.5079609 , -72.89893810000001","45.3572696 , -72.7479564",urban-urban,mixed,1832,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1563,563,"48.4566427 , -71.125","48.6404968 , -71.12438920000001",urban-urban,mixed,1833,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1564,564,"45.5495612 , -73.201773","45.3803952 , -73.0319154",urban-rural,mixed,1766,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1567,567,"48.5885808 , -78.98917390000001","48.588471500000004 , -79.30128260000001",rural-rural,mixed,1835,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1568,568,"50.2809481 , -65.97929450000001","50.2814817 , -66.4117119",urban-rural,mixed,1836,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1569,569,"45.839697300000005 , -73.2336531","46.063247100000005 , -73.0101362",urban-urban,mixed,1764,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1570,570,"46.0806411 , -73.48626130000001","46.277582 , -73.4861762",urban-rural,mixed,1764,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1578,578,"46.0540242 , -73.4333847","45.7520505 , -73.4335776",urban-urban,mixed,1840,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1579,579,"45.2754016 , -74.2439731","45.1357244 , -74.2434188",rural-rural,mixed,1759,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1580,580,"46.8189082 , -71.3181777","46.586394500000004 , -71.0854577",urban-urban,mixed,1841,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1582,582,"46.2257088 , -73.63120810000001","46.353689800000005 , -73.50274230000001",urban-urban,mixed,1842,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1587,587,"46.113964 , -74.5195238","46.2796372 , -74.68524670000001",rural-urban,mixed,1846,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1589,589,"46.2337502 , -73.55391420000001","46.0181813 , -73.3380879",urban-rural,mixed,1753,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1594,594,"45.4089984 , -74.1622792","45.2446683 , -74.3271581",urban-urban,mixed,1750,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1595,595,"45.492573900000004 , -74.3195889","45.307456900000005 , -74.1340279",urban-urban,mixed,1749,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1597,597,"45.8563915 , -74.3921341","45.967815300000005 , -74.3916954",urban-urban,mixed,1852,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1598,598,"48.336748400000005 , -71.0031732","48.3360823 , -70.6725151",urban-rural,mixed,1748,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1599,599,"45.412930200000005 , -71.9279317","45.562762500000005 , -71.77744560000001",urban-urban,mixed,1748,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1600,600,"46.6345729 , -72.77627720000001","46.7976784 , -72.7768578",urban-urban,mixed,1852,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1606,606,"45.272631800000006 , -72.19027700000001","45.094652200000006 , -72.19002090000001",urban-urban,mixed,1746,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1607,607,"45.8610908 , -73.2320938","46.062239500000004 , -73.030918",urban-urban,mixed,1745,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1611,611,"48.4664705 , -68.1886782","48.4661467 , -68.5088818",urban-urban,mixed,1744,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1612,612,"46.708468100000005 , -75.4907634","46.5589486 , -75.340879",urban-rural,mixed,1743,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1613,613,"47.8616261 , -69.51757860000001","47.645315800000006 , -69.5173777",urban-urban,mixed,1858,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1616,616,"45.9259907 , -75.0510149","45.9262293 , -74.8000059",urban-rural,mixed,1859,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1619,619,"45.6417708 , -73.8829137","45.641695000000006 , -74.3252312",rural-urban,mixed,1860,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1625,625,"47.406949600000004 , -61.8196188","47.222213200000006 , -62.0045895",urban-rural,mixed,1862,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1627,627,"45.728529900000005 , -74.2909807","45.526385000000005 , -74.2912517",urban-urban,mixed,1738,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1630,630,"45.964649200000004 , -73.9371303","45.830877 , -73.80384810000001",rural-urban,mixed,1863,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1631,631,"45.715837400000005 , -74.0773666","45.932236800000005 , -74.0767407",urban-urban,mixed,1736,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1634,634,"46.0225013 , -74.14485400000001","46.136354600000004 , -74.1443362",urban-urban,mixed,1735,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1635,635,"45.311105600000005 , -71.78808790000001","45.310979700000004 , -72.0819233",urban-rural,mixed,1865,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1638,638,"45.2778537 , -74.18939490000001","45.4612865 , -74.1886966",urban-urban,mixed,1867,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1639,639,"47.1211606 , -71.3278695","46.8346132 , -71.32802860000001",urban-urban,mixed,1733,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1640,640,"46.114994800000005 , -74.47868480000001","46.1150693 , -74.1533493",urban-rural,mixed,1867,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1641,641,"46.775078300000004 , -71.35368790000001","46.774473400000005 , -71.7663278",urban-rural,mixed,1868,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1644,644,"46.5165189 , -72.63700940000001","46.379588600000005 , -72.49986270000001",urban-urban,mixed,1731,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1645,645,"45.8738274 , -74.3701714","45.873309500000005 , -74.4903754",urban-urban,mixed,1729,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1648,648,"46.028838 , -73.1063664","45.7687156 , -73.36577510000001",urban-urban,mixed,1874,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1649,649,"45.2613075 , -72.2095594","45.261922000000006 , -72.55519070000001",urban-urban,mixed,1874,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1651,651,"46.1635812 , -74.7033926","46.163341700000004 , -74.3782583",urban-urban,mixed,1874,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1653,653,"45.359508600000005 , -73.74776440000001","45.202289300000004 , -73.5906581",urban-rural,mixed,1724,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1655,655,"45.043316700000005 , -72.80398530000001","45.3262319 , -72.8041202",rural-rural,mixed,1876,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1657,657,"46.536161 , -72.7822055","46.7449638 , -72.7818333",urban-urban,mixed,1723,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1658,658,"46.044009200000005 , -74.2788221","46.204085000000006 , -74.2786633",urban-urban,mixed,1722,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1659,659,"46.7544838 , -71.7990808","46.949395 , -71.7987141",rural-rural,mixed,1879,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1660,660,"46.2656891 , -76.1129804","46.265130000000006 , -75.91974590000001",urban-urban,mixed,1879,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1661,661,"45.3127523 , -72.66542820000001","45.483763700000004 , -72.83618990000001",urban-rural,mixed,1879,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1662,662,"45.3079588 , -72.1806413","45.307552 , -71.87062780000001",urban-rural,mixed,1880,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1663,663,"46.739035400000006 , -71.2911337","46.451462500000005 , -71.0031173",urban-urban,mixed,1882,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1664,664,"45.243085 , -72.202185","45.4703882 , -71.97484250000001",urban-rural,mixed,1882,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1668,668,"45.508308400000004 , -75.7883893","45.6050163 , -75.88441320000001",urban-urban,mixed,1714,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1670,670,"45.7582235 , -75.0062334","45.8731705 , -75.1208885",urban-urban,mixed,1888,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1672,672,"47.3264438 , -72.7541039","47.524912300000004 , -72.75342470000001",urban-rural,mixed,1711,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1678,678,"46.4360347 , -73.44734600000001","46.3479778 , -73.44785320000001",rural-urban,mixed,1707,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1681,681,"48.4324652 , -71.41276930000001","48.4326973 , -71.027332",rural-urban,mixed,1705,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1683,683,"45.506522600000004 , -73.3957444","45.318954000000005 , -73.3956995",urban-rural,mixed,1704,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1684,684,"46.1035952 , -73.4897875","46.1039441 , -73.7270148",urban-rural,mixed,1704,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1686,686,"46.543949500000004 , -71.1377109","46.8263697 , -71.1381063",urban-urban,mixed,1897,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1689,689,"46.048734100000004 , -76.03807760000001","45.805434600000005 , -76.03792800000001",urban-rural,mixed,1898,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1690,690,"45.6753883 , -75.61706550000001","45.822814900000004 , -75.76401510000001",urban-rural,mixed,1899,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1691,691,"47.674345100000004 , -68.996753","47.813698200000005 , -68.9970002",urban-rural,mixed,1701,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1692,692,"46.421161700000006 , -75.53874710000001","46.5693386 , -75.3901388",urban-urban,mixed,1900,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1694,694,"46.1331569 , -73.9685252","45.9607145 , -73.9692266",urban-urban,mixed,1700,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1695,695,"46.0201871 , -73.1415533","45.7707051 , -73.14204930000001",urban-rural,mixed,1699,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
1696,696,"45.9121418 , -73.18828760000001","45.9127498 , -72.92659730000001",rural-urban,mixed,1902,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""be1be9430aa6434f8fbae21f198981a5""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""c83b16c4a7b64a78b3ce6286d7364fca""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""1afa84f513de41d1ae52091afe2608e8""}}"
