origin,destination,area,ttpTravelTime
"36.91304400000004 , -82.11223999999984","36.88591100000021 , -82.35272400000011",urban-rural,1977
"37.05117799999993 , -77.87141599999987","37.19647900000001 , -78.15504699999991",urban-rural,1925
"36.786478999999936 , -81.91803799999995","36.62955080000012 , -82.09882580000006",urban-rural,1803
"38.74054499999961 , -77.27074399999975","38.92490769999986 , -77.44651079999987",urban-rural,1868
"37.05871099999996 , -76.38268580000074","37.26826199999997 , -76.55555100000004",rural-urban,1774
"36.70598959999991 , -82.90401090000002","36.85427399999986 , -82.70652500000016",urban-rural,2060
"37.64153200000008 , -77.27115599999998","37.53441939999993 , -77.5957362999996",rural-urban,2052
"36.68949399999985 , -82.58150000000013","36.75447000000009 , -82.78910300000021",urban-rural,1943
"36.773497500000445 , -82.94333189999915","36.66308299999999 , -82.76989399999987",rural-urban,2049
"36.746186000000044 , -82.91284999999999","36.66623100000003 , -82.70841199999998",urban-rural,1964
"38.771973999999936 , -77.23624599999954","38.869360200000045 , -77.48294160000002",urban-rural,2057
"36.97054000000018 , -82.34078799999993","36.806608999999874 , -82.18783399999978",urban-rural,1975
"36.783836400000126 , -76.38857930000023","36.58541360000006 , -76.29253549999987",urban-rural,1863
"38.66298079999996 , -77.54360489999996","38.4210800000001 , -77.53194000000035",urban-rural,1981
"36.85054400000005 , -81.69793799999992","36.77157869999996 , -81.98009019999981",urban-rural,2059
"36.83525399999997 , -82.43552099999965","36.89505899999987 , -82.19866900000027",urban-rural,1724
"36.664792000000084 , -83.04815299999996","36.59819059999992 , -83.29842569999991",urban-rural,2032
"36.66118000000014 , -82.80987499999965","36.75558300000023 , -83.03776900000014",rural-urban,1986
"36.77742349999998 , -76.28528600000006","36.74981400000013 , -75.98678900000002",rural-urban,2052
"36.75744700000003 , -76.37857000000011","36.73111740000018 , -76.07069349999972",rural-urban,2056
"36.805711000000024 , -82.86179699999998","36.96980799999963 , -82.7343719999996",urban-rural,1927
"36.72401200000013 , -76.55174600000014","36.56891400000006 , -76.80377700000003",rural-urban,2047
"36.74863900000004 , -76.35004999999981","36.719695500000114 , -76.01924220000022",urban-rural,1999
"38.67070649999999 , -77.52348489999997","38.55159200000002 , -77.79822700000003",urban-rural,2046
"36.68378319999998 , -76.11772219999992","36.76422900000011 , -76.36890499999988",rural-urban,1891
"38.749725000000076 , -77.29119599999977","38.878350600000154 , -77.51533620000026",urban-rural,2006
"37.85053360000018 , -75.53587009999985","37.63184290000007 , -75.67320849999993",urban-rural,1930
"36.682154000000224 , -82.8749680000002","36.73014099999984 , -82.65871199999981",rural-urban,1736
"38.782035199999875 , -77.27780259999972","38.863210800000154 , -77.5719156000003",urban-rural,2009
"36.92920299999998 , -81.31272299999982","36.9030106 , -81.03425540000005",urban-rural,1796
"37.91909400000003 , -77.478041","38.1771205 , -77.1824122",urban-rural,2062
"37.38958539999987 , -76.50967030000041","37.15022470000107 , -76.53077949999995",rural-urban,1962
"38.31579010000001 , -79.03829989999993","38.24410500000009 , -79.34676199999993",rural-urban,1941
"36.74724900000033 , -82.93728000000009","36.92244500000001 , -82.79690499999998",urban-rural,1744
"36.713073999999935 , -82.03411400000033","36.67615499999982 , -82.2785420000004",rural-urban,1999
"36.90809000000018 , -78.05255199999996","36.972983000000006 , -77.7038549999998",urban-rural,1998
"36.66448700000005 , -82.62397299999942","36.63963500000015 , -82.85378300000005",urban-rural,1819
"36.609654000000326 , -83.2653249999999","36.72541700000006 , -83.04753300000058",urban-rural,1939
"38.80135390000022 , -77.31856649999976","38.824710599999996 , -77.60443820000002",urban-rural,1711
"36.82809749999982 , -77.77692089999987","36.67550099999999 , -77.47999099999939",rural-urban,1891
"38.52544500000002 , -77.48561399999986","38.70310999999991 , -77.66782600000016",urban-rural,1911
"36.75209699999987 , -82.80216499999985","36.77205499999971 , -83.01727299999956",rural-urban,1759
"36.77050199999985 , -81.96026999999994","36.86742400000031 , -81.71944500000008",urban-rural,1837
"36.751286 , -82.9025040000001","36.78560600000003 , -82.66382600000004",rural-urban,2030
"36.81843629999989 , -82.79728939999997","36.68938000000023 , -82.9660609999999",urban-rural,1957
"38.00621899999997 , -77.39798900000017","38.159044 , -77.15756200000042",rural-urban,1869
"36.867021000000136 , -82.7942279999997","36.72089200000006 , -82.94350600000068",urban-rural,1843
"36.87481719999994 , -76.23271839999968","36.67271400000012 , -76.09942600000053",urban-rural,2023
"36.64533699999971 , -82.74782499999978","36.76335100000003 , -82.9132989999999",rural-urban,1868
"38.15289099999997 , -77.1830670000001","37.98434699999991 , -77.4464290000001",urban-rural,1814
