origin,destination,area,ttpTravelTime
"46.98567599999999 , -123.90833399999993","47.0088541999997 , -123.46523360000016",urban-rural,1911
"45.64247980000026 , -122.71460160000005","45.72525119999993 , -122.46484819999958",urban-rural,2044
"47.73597930000014 , -117.64228329999975","47.705583200001215 , -117.31061720000038",rural-urban,1878
"47.82849360000005 , -117.60403239999985","47.66799979999974 , -117.39211170000029",urban-rural,2057
"48.066302199999654 , -117.46140589999968","48.120591199999936 , -117.15708459999972",rural-urban,1942
"48.08682100000009 , -123.06287940000003","48.08678769999997 , -123.43863080000003",urban-rural,1967
"47.606792099999986 , -119.10605380000001","47.641696000000074 , -119.49140700000025",rural-urban,2021
"47.77480779999973 , -117.20829639999984","47.60621500000017 , -117.38776899999972",rural-urban,2011
"46.89825020000007 , -123.7346908999999","47.14400300000001 , -123.87158100000015",rural-urban,2049
"47.03415699999995 , -124.02191399999946","46.90890589999985 , -123.72235679999945",urban-rural,1845
"46.51987180000026 , -117.43671109999994","46.4871585000006 , -117.75496190000052",urban-rural,1648
"47.61354680000024 , -117.37393210000016","47.85555190000013 , -117.32754630000001",urban-rural,1909
"47.66272149999993 , -117.18596780000026","47.76109569999996 , -117.53536770000017",urban-rural,1969
"46.8505462000005 , -117.56958070000043","46.87620380000014 , -117.25773329999976",rural-urban,1965
"46.53947310000006 , -123.59082699999992","46.7504330000005 , -123.7624700000002",rural-urban,1945
"48.714726600000006 , -122.2124611999998","48.952961300000055 , -122.28025540000014",rural-urban,2000
"46.656442999999776 , -119.0717819999999","46.89869349999992 , -119.12564679999988",urban-rural,1722
"47.23496520000004 , -119.67161570000025","47.47296669999995 , -119.51605179999997",urban-rural,1835
"45.630175500000405 , -122.51700950000044","45.8224517999999 , -122.5472879999996",urban-rural,2020
"46.96712449999998 , -122.91995469999996","47.15232170000012 , -122.53109430000015",rural-urban,1800
"48.94198310000019 , -122.55663770000028","48.753171800000025 , -122.38590990000047",urban-rural,1861
"47.70566939999941 , -117.17945390000024","47.67337879999971 , -117.48326660000006",rural-urban,1752
"47.10478889999989 , -122.39340900000016","46.833590000000044 , -122.31712400000028",urban-rural,1889
"46.54533620000001 , -123.51325370000018","46.612716400000046 , -123.2053065999996",rural-urban,2008
"47.876418900000004 , -117.11490970000014","47.78064040000009 , -117.38977540000009",rural-urban,1837
"47.66027870000004 , -117.13417990000023","47.65361080000027 , -117.58833399999982",rural-urban,2023
"47.57653179999996 , -117.34008520000009","47.81165209999994 , -117.33269930000004",urban-rural,1978
"48.08280709999985 , -123.1569100999998","48.133685899999826 , -123.52367970000013",rural-urban,1807
"48.87219600000026 , -122.60325000000037","48.72103100000004 , -122.3586890000005",rural-urban,1860
"48.79387900000005 , -122.57812800000016","48.94666699999995 , -122.32085400000044",urban-rural,1956
"46.98873939999986 , -123.99773230000007","46.88954600000017 , -123.6701882000001",urban-rural,1816
"47.839349299999974 , -117.35488740000002","47.56901609999995 , -117.3417935999998",rural-urban,1990
"48.75743699999991 , -122.43694040000003","48.9202204 , -122.25549190000002",urban-rural,1882
"48.6545926 , -118.0390843999999","48.427715899999995 , -117.85721109999999",rural-urban,2005
"46.54999859999962 , -123.22446799999979","46.577556000000016 , -123.53294349999979",urban-rural,2040
"48.76779120000012 , -122.3312624999999","48.955086000000065 , -122.23864640000014",rural-urban,2012
"46.5615031 , -123.6265138000002","46.57482199999999 , -123.32190999999992",urban-rural,1745
"48.37990490000026 , -119.41093819999988","48.56994080000012 , -119.58207199999988",rural-urban,2007
"48.28472739999995 , -117.69787499999988","48.06997399999984 , -117.68474900000028",rural-urban,1583
"46.888361700000125 , -122.37866970000007","47.14051820000002 , -122.40445639999987",rural-urban,1849
"45.57982580000013 , -122.45678060000027","45.66407459999997 , -122.71707819999992",rural-urban,1591
"48.16782000000007 , -117.59375010000012","47.95747120000005 , -117.55946429999939",urban-rural,1791
"46.33078620000002 , -117.83680709999996","46.24956430000001 , -118.14420499999999",urban-rural,1823
"47.11475959999983 , -122.46946269999977","46.89221599999997 , -122.28880399999994",urban-rural,2064
"46.290347499999875 , -118.53679289999971","46.192676999999996 , -118.8092949999999",rural-urban,1996
"47.84302350000006 , -117.26259119999993","47.67078760000003 , -117.44319479999999",rural-urban,1917
"46.991822400000046 , -123.56716889999964","46.97280410000005 , -123.9389971000001",urban-rural,1830
"46.41428880000005 , -117.63705659999994","46.485839300000244 , -117.35570749999975",urban-rural,2035
