origin,destination,area,ttpTravelTime
"21.348189299999937 , -157.9113451999995","21.304263900000052 , -157.72527780000013",urban-rural,1492
"21.02989300000001 , -156.5960879999994","20.890552200000176 , -156.6549158000008",urban-rural,2072
"20.908194299999913 , -156.4265948999996","20.87835500000011 , -156.1951629999982",urban-rural,2197
"22.072609999999887 , -159.66615000000047","22.114860199999843 , -159.60442179999984",urban-rural,1887
"19.069910399999955 , -155.63595480000063","19.157340999999995 , -155.74992980000007",rural-urban,1719
"21.15308699999995 , -157.27879989999983","21.128667999999973 , -157.09298799999948",rural-urban,1914
"22.192420300000027 , -159.33046920000027","22.01954100000004 , -159.39697510000005",urban-rural,2230
"20.93205400000006 , -156.26719750000018","20.71361520000004 , -156.35006730000086",urban-rural,1985
"21.581671999999998 , -158.14515160000008","21.6556795 , -157.9460052000004",urban-rural,2103
"19.198454200000004 , -155.90516120000015","19.135582699999954 , -155.72235370000033",rural-urban,2178
"21.969678299999835 , -159.65590949999978","21.885443499999987 , -159.49580070000036",rural-urban,2164
"19.65409130000006 , -155.12196589999962","19.56901 , -155.22737000000055",rural-urban,2173
"21.574637499999977 , -157.87793809999985","21.670391499999948 , -158.04581150000064",rural-urban,1621
"20.812249999999914 , -156.62367900000046","20.948765300000165 , -156.5114746000002",urban-rural,2009
"21.278062699999992 , -157.6826946000001","21.39460600000003 , -157.9056220999994",rural-urban,1996
"21.501071100000015 , -158.02194750000012","21.601181000000068 , -158.01781039999995",urban-rural,1941
"20.058962700000013 , -155.58668470000006","20.02314460000001 , -155.77128250000072",rural-urban,1481
"19.96469150000001 , -155.8542206000001","20.082209200000097 , -155.7628869999997",urban-rural,1914
"22.02136 , -159.68696999999955","21.920491299999956 , -159.62452149999913",rural-urban,1399
"20.933323199999972 , -156.25758160000007","20.732714100000006 , -156.32040740000022",urban-rural,2132
"21.358875999999956 , -157.98489379999944","21.26144050000002 , -157.8204994999995",urban-rural,1799
"21.335512499999908 , -157.74568090000017","21.452689199999995 , -157.81923380000114",rural-urban,1813
"20.943224900000047 , -156.2821835000004","20.88012399999997 , -156.40611700000042",urban-rural,1507
"19.592940600000006 , -155.07148929999983","19.462441600000005 , -155.0962188",rural-urban,2093
