origin,destination,area,ttpTravelTime
"45.59972499999977 , -88.2962108000002","45.834145499999714 , -88.33103910000021",urban-urban,2008
"42.50678500000004 , -89.99706799999991","42.73021800000035 , -89.98444800000003",urban-urban,1625
"42.797964000000086 , -87.81416200000041","42.57309720000008 , -87.83328180000005",urban-urban,2033
"44.36682790000015 , -91.11082959999983","44.39256999999998 , -91.37268899999994",urban-rural,1868
"46.609520800000034 , -91.78384090000013","46.648106999999705 , -92.20311849999999",rural-urban,1979
"42.59923499999955 , -89.13942999999931","42.584356300000096 , -88.72858549999988",urban-rural,2032
"42.69204390000025 , -87.97759319999959","42.54727200000012 , -88.28298000000007",rural-urban,1967
"43.87030999999997 , -90.96900800000012","43.94938499999996 , -90.45953560000028",urban-rural,2066
"45.79506200000002 , -92.146689","45.87888109999999 , -92.55357969999969",rural-urban,2067
"45.09973629999981 , -87.81992319999928","45.09812970000049 , -88.2430493000001",urban-rural,2046
"42.71486570000011 , -88.35454060000019","42.79160310000033 , -88.7376130999998",urban-rural,2056
"46.72465570000006 , -92.0986943","46.49006999999999 , -92.29232300000008",urban-rural,2011
"45.444964999999975 , -88.32528170000005","45.73643639999988 , -88.34701639999993",rural-urban,1936
"46.2877948000001 , -91.56676220000004","46.200171999999846 , -91.98605199999999",rural-urban,1990
"46.694088600000015 , -91.99184380000021","46.53172100000006 , -91.65825899999984",rural-urban,1935
"45.07908860000025 , -92.38138970000014","44.77412000000005 , -92.33231200000034",rural-urban,1928
"42.5963987999999 , -88.18741200000093","42.7580808 , -87.9004896",rural-urban,2033
"45.71412700000004 , -92.126041","45.74570600000023 , -91.67655200000105",urban-rural,2035
"42.78579500000005 , -87.93441299999988","42.528587499999965 , -87.8248222999999",rural-urban,1957
"46.408602699999854 , -91.81243989999983","46.69013599999998 , -91.849754",rural-urban,1932
"46.564023899999825 , -91.60796690000004","46.54321550000002 , -92.04645049999982",rural-urban,2042
"45.69042100000002 , -92.69256599999966","45.744378999999824 , -92.23676200000058",rural-urban,2035
