origin,destination,area,ttpTravelTime
"38.80334599999979 , -94.11904299999995","38.80449500000001 , -93.92707099999981",urban-urban,1569
"38.65673090000009 , -90.27640760000018","38.7922488 , -90.20782099999963",urban-urban,1535
"40.05217199999977 , -92.27513799999981","40.05218499999971 , -92.04273200000068",urban-urban,1562
"37.137842000000035 , -93.06317799999975","36.97092600000002 , -92.99461600000011",urban-urban,1817
"36.6444239999999 , -91.72984800000016","36.61258199999997 , -91.92756299999985",urban-urban,1609
"39.65881999999998 , -92.5458889999999","39.677791000000056 , -92.74184400000001",urban-urban,1921
"36.63416769999968 , -90.06057999999952","36.87678200000001 , -90.01281700000003",urban-urban,1961
"36.67983099999989 , -91.99375599999964","36.8578199999998 , -91.99650100000001",urban-urban,1852
"39.60486000000001 , -93.2217900000002","39.605274999999956 , -92.98307399999936",urban-urban,1871
"37.65054300000012 , -90.00334799999992","37.787684000000006 , -90.0148410000002",urban-urban,1713
"39.43199969999992 , -92.31677519999997","39.58829200000019 , -92.30145500000008",urban-urban,1747
"39.47367150000005 , -94.30696660000051","39.489678100000134 , -94.13891000000017",urban-urban,1532
"39.51188299999988 , -92.07601600000064","39.29649499999989 , -92.04732199999995",urban-urban,1962
"39.61354199999999 , -93.55908699999989","39.611379999999905 , -93.76590299999962",urban-urban,1688
"37.81233099999996 , -91.43193399999979","37.73802699999996 , -91.2134550000001",urban-urban,1882
"36.53640600000005 , -90.15752900000014","36.66054309999965 , -89.90031130000045",urban-urban,2036
"39.44900560000001 , -93.48024110000023","39.44922389999996 , -93.24217400000019",urban-urban,1756
"37.799457000000096 , -93.56775700000006","37.76468200000002 , -93.7785869999998",urban-urban,1600
"36.950412 , -90.56192599999983","36.89128100000001 , -90.72011699999955",urban-urban,1600
"37.402204999999945 , -93.76714199999994","37.253794000000184 , -93.75249300000013",urban-urban,1585
"39.65564700000024 , -93.84483999999995","39.500125 , -93.83815299999999",urban-urban,1608
"39.653775999999674 , -94.64857800000007","39.61543899999976 , -94.3511760000002",urban-urban,1897
"37.0014941500001 , -90.07389195000007","36.808743500000105 , -90.11990819999968",urban-urban,1870
"40.31610699999987 , -92.33122599999992","40.12412009999995 , -92.4108567000004",urban-urban,1936
"39.33081699999998 , -91.33767399999994","39.11773300000005 , -91.27986100000027",urban-urban,1747
"40.230949999999915 , -92.11836099999978","40.16143500000004 , -92.29399199999975",urban-urban,1541
"38.79935274999989 , -93.99986944999993","38.80213630000018 , -94.214171",urban-urban,1577
"39.438385999999895 , -93.29252300000016","39.42473600000006 , -93.59800500000027",urban-urban,1912
"36.825618000000034 , -92.85595300000016","36.671428999999996 , -92.81581899999996",urban-urban,1963
"37.328308999999884 , -91.19250800000013","37.457351999999915 , -91.32505399999984",urban-urban,1974
"36.90528199999994 , -91.14894999999984","36.75955399999997 , -91.02789699999997",urban-urban,1897
"39.253598500000116 , -92.07802800000036","39.499671999999805 , -92.11021699999964",urban-urban,1878
"36.98197999999996 , -90.59610200000034","37.11989680000031 , -90.66703499999961",urban-urban,1571
"39.39492300000021 , -91.81896500000003","39.17947500000023 , -91.76747100000054",urban-rural,1830
"36.440912000000075 , -90.02267899999977","36.55391700000001 , -89.76272800000051",urban-rural,1860
"36.611535999999866 , -89.8603570000001","36.86131779999992 , -89.85528100000016",urban-rural,1917
"40.135512200000015 , -91.94966269999986","40.39745899999967 , -91.97507499999986",rural-urban,2002
"37.452186999999796 , -94.05561099999959","37.200210000000176 , -93.97855200000024",urban-rural,2003
"37.13098610000003 , -89.46376819999973","37.06769600000008 , -89.78912030000028",rural-urban,1851
"40.01772569999977 , -93.77669750000005","39.898155999999894 , -94.12923800000046",urban-rural,1933
"36.49567370000026 , -89.83576399999967","36.71356170000021 , -89.99999290000007",rural-urban,2044
"36.720844000000085 , -92.07315899999954","36.67077699999994 , -91.74868900000008",urban-rural,1911
"36.51686899999993 , -89.77398800000014","36.456807500000096 , -90.13598239999979",urban-rural,1821
"38.620208899999895 , -90.29184950000035","38.59836259999997 , -90.62566330000007",urban-rural,1823
"36.72478899999994 , -89.29812200000053","36.91656039999998 , -89.12252090000017",urban-rural,2062
"37.073289000000074 , -93.68192899999946","37.10671699999995 , -93.35200340000033",urban-rural,1961
"40.40293199999982 , -91.97456600000052","40.47763100000003 , -91.68468140000017",rural-urban,1994
"40.354607999999914 , -93.91463900000036","40.43934300000015 , -94.22383899999986",rural-urban,1922
"38.47688760000019 , -94.58917379999988","38.50627200000004 , -94.24285400000005",rural-urban,2043
"40.40895599999986 , -91.5461470000004","40.40451099999995 , -91.91442699999986",urban-rural,1989
"36.51547089999996 , -89.97077299999994","36.51487000000009 , -89.6021570000003",rural-urban,2049
"36.59931095000002 , -89.64084015000017","36.77318100000012 , -89.90415475000023",rural-urban,1993
"36.97931430000011 , -89.84067915000008","36.72950309999974 , -89.87587589999987",urban-rural,1895
"40.112623000000184 , -94.78068300000041","40.10368800000002 , -95.07923199999972",rural-urban,1830
"37.151156999999756 , -89.51223800000037","36.915804899999955 , -89.41071940000032",rural-urban,1766
"40.02490700000003 , -93.86207000000005","40.294392000000016 , -93.85905100000008",rural-urban,1935
"36.323268 , -89.65218000000023","36.07397300000008 , -89.76231499999994",rural-urban,1862
"36.13631509999987 , -89.64557290000012","36.07816909999995 , -89.95938450000033",urban-rural,1742
"39.29978599999994 , -91.28035399999943","39.29566300000018 , -91.63930100000042",rural-urban,2015
"37.1198579999999 , -89.55720599999988","37.12587590000013 , -89.86690400000053",urban-rural,1953
"36.60431370000008 , -94.51448229999983","36.63004209999973 , -94.23548990000016",rural-urban,2058
"39.91059830000001 , -94.18906739999987","39.98704300000002 , -93.80081799999975",urban-rural,2056
"40.09910399999988 , -93.91689399999957","39.83013300000006 , -93.89902300000004",urban-rural,2041
"40.418770999999865 , -95.09091399999971","40.45998570000001 , -94.7593149",rural-urban,1703
"40.470348999999885 , -94.233776","40.55880699999995 , -93.8822950000004",rural-urban,2018
"36.64864369999993 , -94.56907699999988","36.75909700000015 , -94.33566699999992",rural-urban,2017
"36.48470410000004 , -90.07513990000005","36.583993999999954 , -89.80305299999975",rural-urban,1720
"37.82303710000085 , -92.26485080000012","37.766058499999886 , -92.63727559999963",urban-rural,1980
