origin,destination,area,ttpTravelTime
"43.447593499999954 , -96.23790520000016","43.21418020000013 , -96.35369139999966",urban-urban,1924
"43.29892899999995 , -93.44547700000005","43.35695500000011 , -93.07946699999968",urban-urban,1958
"40.90648679999971 , -91.19482380000011","41.141533 , -91.31836500000004",urban-urban,2025
"43.36682600000001 , -91.83848199999998","43.31655799999997 , -91.53335900000032",urban-urban,1968
"40.98731390000014 , -91.30833589999979","41.226549000000034 , -91.25802",urban-urban,2022
"42.9933689 , -95.91910700000004","42.70645109999995 , -95.93862120000041",urban-urban,1990
"43.112836999999985 , -96.41200099999999","43.09906800000005 , -96.06403915000004",urban-urban,1911
"43.11267999999996 , -95.87530099999996","43.391317000000015 , -95.90012799999967",urban-urban,2002
"40.79336000000024 , -95.38477500000039","40.786273000000065 , -95.69724100000063",urban-urban,1796
"43.35378000000002 , -91.82537999999995","43.33409499999994 , -91.52558100000019",urban-urban,2033
"43.24394000000019 , -96.11785199999944","42.98993909999981 , -96.05704689999956",urban-urban,2069
"43.21988799999987 , -91.48813599999959","42.998710724999945 , -91.51892219999975",urban-urban,1895
"41.03676270000008 , -91.03539590000082","41.0382629999999 , -91.3488580000001",urban-urban,1887
"43.18311099999974 , -94.32459900000023","42.86790499999991 , -94.34473700000001",urban-urban,1895
"40.640533000000005 , -94.68593900000005","40.63918680000008 , -94.35730310000011",urban-urban,1963
"43.0409957000001 , -96.11594539999999","43.30136200000002 , -96.0787909999997",urban-urban,1900
"42.91004900000006 , -96.09582100000002","43.17789770000002 , -96.09810800000021",urban-urban,1789
"41.09196999999983 , -91.35159499999949","40.85611720000013 , -91.35020930000027",urban-urban,1729
"43.26537800000017 , -95.54541200000004","43.297989 , -95.90149499999967",urban-urban,1972
"41.204708000000046 , -91.38470900000003","41.08377899999993 , -91.09481300000007",urban-urban,1973
"42.12837400000016 , -90.98055899999974","41.88789900000002 , -90.9559588000001",urban-urban,2063
"43.41788600000007 , -95.92034930000008","43.12661100000004 , -95.90066300000002",urban-urban,2042
"40.95943500000008 , -95.411348","40.93964100000009 , -95.0607689999999",urban-urban,1879
"43.24998099999989 , -96.39332400000035","43.467683999999984 , -96.30389499999981",urban-urban,1770
"41.103295 , -91.37858999999995","40.856344700000136 , -91.27613970000023",urban-urban,2021
"40.84157000000009 , -91.34284790000044","41.08724400000001 , -91.37061799999987",urban-urban,1875
"40.97122399999993 , -91.17991700000009","41.16711999999987 , -91.37025299999966",urban-urban,2066
"43.01181540000008 , -96.1358913999999","43.25784399999993 , -96.0792499999999",urban-urban,1882
"42.00383600000005 , -90.5180009999997","41.99001519999991 , -90.25245489999969",urban-urban,1633
"43.16921799999994 , -92.18065800000026","43.40719599999991 , -92.15986799999962",urban-urban,1918
"43.35665999999998 , -92.91465939999978","43.31767999999998 , -93.28016500000015",urban-urban,1847
"40.994798599999775 , -91.07376790000026","41.016043699999976 , -91.38499560000002",urban-urban,1729
"43.414535499999744 , -92.34986799999996","43.41493399999986 , -92.69279900000001",urban-urban,2025
"41.21738300000017 , -91.27240900000015","40.95148969999995 , -91.24675060000013",urban-urban,1984
"40.99502000000005 , -95.46098799999996","40.75770700000031 , -95.54220599999967",urban-urban,1939
"41.04570899999975 , -91.44312199999995","41.073304999999884 , -91.10243599999986",urban-urban,1978
"40.7630990000004 , -95.80368000000021","40.82478399999988 , -95.49930999999992",urban-urban,1996
"42.92191699999989 , -92.93894300000025","43.212020999999915 , -92.92490100000026",urban-urban,1885
"43.284311600000045 , -95.20928319999989","43.31552000000024 , -95.58051600000003",urban-urban,1949
"41.05191299999993 , -91.01093300000011","41.038417099999954 , -91.33578510000028",urban-urban,1940
"40.61614099999967 , -92.2080490000003","40.85737799999998 , -92.2121929999999",urban-urban,1968
"42.51096699999988 , -91.56895970000016","42.75711989999982 , -91.59041650000019",urban-urban,2027
"43.17189799999975 , -94.32465900000025","42.84855329999981 , -94.33985309999939",urban-urban,1875
"41.125445000000134 , -91.31879100000005","41.0536496000001 , -90.97717560000004",urban-urban,2060
"43.257882 , -92.00361300000004","43.28047699999991 , -92.34216699999976",urban-urban,1891
"43.00297379999999 , -95.91924300000005","42.71726439999995 , -95.93913979999998",urban-urban,1981
"42.0186268000003 , -90.19145470000021","42.014816099999955 , -90.49093510000019",urban-urban,1939
"42.53551889999996 , -91.3020826999999","42.557806300000195 , -90.98303689999996",urban-urban,1925
"42.35404550000013 , -93.56680929999965","42.10694100000005 , -93.47804399999983",urban-rural,1706
"40.61418040000009 , -95.58214230000003","40.5962700000001 , -95.24843900000002",urban-rural,1880
"41.05982710000001 , -91.2677827000002","41.061551399999935 , -91.62340089999974",urban-rural,1862
"40.778295000000206 , -95.47928900000022","41.01986950000021 , -95.59281519999996",rural-urban,1879
"41.668809200000034 , -91.07344769999995","41.658443000000034 , -90.70017000000017",rural-urban,1768
"40.85095649999995 , -91.09789080000021","40.79130320000013 , -91.41056129999994",rural-urban,1973
"40.7683609999999 , -93.79104100000039","40.73949499999997 , -94.16581600000033",rural-urban,2059
"43.12658619999998 , -92.41672420000006","43.40800999999992 , -92.35619900000016",rural-urban,2013
"43.36049390000007 , -96.08378419999991","43.08474540000003 , -96.09647669999941",rural-urban,1957
"42.97919800000013 , -96.44808499999971","42.70041900000009 , -96.46322669999994",rural-urban,2032
"42.15689200000017 , -90.61529839999989","42.4104249999998 , -90.59934499999986",rural-urban,2042
"42.353216500000045 , -90.90802000000002","42.088869 , -90.99830199999978",urban-rural,2041
"40.769674000000094 , -91.53545500000014","40.71884910000006 , -91.87912620000012",urban-rural,1973
"41.83153099999986 , -91.43989299999966","41.88490500000005 , -91.06273820000027",rural-urban,2069
"42.79338279999999 , -96.03711800000026","43.124981000000034 , -95.99901699999995",rural-urban,1883
"40.60245299999987 , -95.27805599999985","40.85716899999998 , -95.22452000000003",urban-rural,1996
"43.282293999999844 , -91.75341700000035","43.26773100000002 , -92.12281699999996",urban-rural,1868
"42.42014000000022 , -91.96611829999996","42.49844399999987 , -92.38604860000017",rural-urban,1993
"42.122062000000255 , -90.62513299999988","41.86533705 , -90.7079656124997",rural-urban,2024
"43.171738000000076 , -95.99134199999945","42.84933989999998 , -96.13206630000002",urban-rural,2017
"42.0117079999999 , -90.26750600000008","42.21821840000035 , -90.44512980000022",urban-rural,2070
"41.54619300000011 , -90.85202999999996","41.81611160000018 , -90.87915940000023",urban-rural,1918
"43.08111600000008 , -96.25404199999949","42.80977099999997 , -96.2644590000003",rural-urban,1691
"43.062869899999995 , -96.01741469999956","43.34155999999992 , -96.03815399999975",rural-urban,1733
"43.44760630000003 , -96.2935461999999","43.134991 , -96.33284499999996",urban-rural,1974
"42.55646080000004 , -91.57870930000026","42.47890729999994 , -91.20696669999992",urban-rural,2009
"41.486503000000255 , -90.65421900000007","41.531053199999775 , -91.05958889999982",urban-rural,2029
"41.90243900000003 , -90.95775399999971","42.180472000000094 , -91.00719399999981",rural-urban,1994
"42.72128879999991 , -95.97877550000014","42.43046099999984 , -95.98123600000041",urban-rural,2009
"40.546874899999935 , -91.63315699999978","40.72613210000007 , -91.89113770000021",rural-urban,2044
"43.01215590000008 , -96.09628539999989","42.74091159999992 , -96.21550010000031",urban-rural,1719
"42.90726799999975 , -92.0262750000001","42.59257810000003 , -92.02866319999995",rural-urban,2027
"41.566121000000145 , -90.42711999999986","41.82369050000006 , -90.33540220000026",urban-rural,1929
"40.8434690000001 , -95.28118200000007","40.58687599999997 , -95.25909099999987",rural-urban,1963
"43.2731339000002 , -92.79139269999985","43.342494999999886 , -93.18750399999944",rural-urban,1905
"43.141839400000094 , -96.17037650000027","43.12406300000018 , -95.76224699999979",rural-urban,1923
"43.19291100000009 , -96.0045840999994","43.134356999999966 , -96.37237699999966",urban-rural,1997
"40.96674400000007 , -91.56991400000011","40.867855800000136 , -91.25289990000007",urban-rural,1794
"42.8298379999999 , -92.41704999999999","42.515667000000114 , -92.44586160000001",urban-rural,2056
"41.061580000000056 , -91.57285799999991","41.05910015000009 , -91.19397270000024",rural-urban,2037
"40.93504399999997 , -92.75763200000011","40.90974820000122 , -92.37107629999994",rural-urban,2042
"43.18566950000003 , -96.2750921999999","43.446999299999916 , -96.36342950000001",urban-rural,1980
"43.29868230000005 , -95.37607990000005","43.002154000000054 , -95.38870299999996",rural-urban,2009
"43.00254779999992 , -96.21382089999989","43.21850999999986 , -95.98081500000036",rural-urban,2044
"43.0626330000002 , -92.55389200000013","43.34935699999998 , -92.54593199999981",urban-rural,2058
"41.10230800000001 , -90.98699999999943","41.06707800000007 , -91.32347300000046",urban-rural,1918
"40.84954800000027 , -95.44169199999969","41.13729999999999 , -95.43192099999979",rural-urban,1993
"42.85853560000017 , -96.53490290000016","43.113089999999985 , -96.40162999999998",rural-urban,1961
"41.84083719999993 , -90.26051909999988","42.00863699999996 , -90.48687300000037",rural-urban,1907
"40.93290610000033 , -91.33366789999988","40.683965899999855 , -91.34699899999994",rural-urban,1884
"42.298205600000145 , -91.88989069999991","42.6069790000003 , -91.85969200000024",urban-rural,2043
"43.200370699999986 , -96.1048209000001","43.47638299999995 , -96.01976900000007",urban-rural,2028
"40.75051700000021 , -95.5912180000001","41.00564270000017 , -95.56614159999992",rural-urban,1664
"41.77442400000004 , -90.78206799999963","41.77143800000009 , -91.17603960000012",rural-urban,2017
"43.14138300000031 , -94.39223499999962","42.81496999999999 , -94.3234649999999",urban-rural,2013
