origin,destination,area,ttpTravelTime
"42.344172999999785 , -78.23664300000058","42.307009999999934 , -78.55690500000007",urban-urban,1994
"43.05596300000008 , -78.36252799999966","43.14094400000036 , -78.02725100000009",urban-urban,2000
"43.349518500000315 , -78.34942300000004","43.10591200000036 , -78.46304099999993",urban-urban,2052
"42.32282400000008 , -79.19873899999976","42.32231100000001 , -79.49310000000001",urban-urban,1749
"44.76735800000005 , -73.93570599999971","44.85118199999998 , -74.23812000000007",urban-urban,1856
"42.60883759999965 , -77.91845379999994","42.347179999999994 , -77.96367599999982",urban-urban,1970
"43.108569300000134 , -78.57116640000042","43.19357199999995 , -78.25622799999992",urban-urban,2034
"44.765112 , -74.69568924999984","44.667678999999985 , -74.3814840000001",urban-urban,1933
"44.83336800000008 , -75.21540299999982","44.81095800000003 , -74.86176699999979",urban-urban,1930
"42.3319484999998 , -79.56163744999995","42.11880800000012 , -79.61518500000001",urban-urban,1904
"42.67174399999992 , -74.89976199999924","42.82017899999996 , -74.6293047999996",urban-urban,1981
"44.79642800000023 , -73.68310700000008","44.820696999999996 , -73.37200999999949",urban-urban,1982
"44.71461200000007 , -73.49310700000001","44.82533799999996 , -73.79180500000007",urban-urban,2042
"43.26945260000013 , -78.66428249999987","43.23105169999999 , -78.98305009999993",urban-urban,1865
"42.260129999999954 , -79.69422300000006","42.09243020000002 , -79.49687959999987",urban-urban,2006
"44.829341100000036 , -73.98723980000041","44.79553200000022 , -73.6808310000001",urban-urban,1749
"43.149276199999946 , -77.98332610000008","43.06157900000006 , -78.32586500000004",urban-urban,2008
"42.28789300000003 , -79.15330800000011","42.513022999999855 , -79.19256100000031",urban-urban,1877
"44.766178999999994 , -73.969014","44.872213000000094 , -74.27847999999985",urban-urban,1815
"42.10662899999996 , -79.4652680000003","42.31061199999995 , -79.42679800000006",urban-urban,1919
"42.238914000000136 , -79.11159","42.20004649999991 , -79.41175159999995",urban-urban,1899
"42.53903299999996 , -75.79018900000014","42.39391399999999 , -75.51622499999984",urban-urban,2046
"44.75118299999987 , -74.36382499999982","44.86745999999985 , -74.06615499999981",urban-urban,2057
"42.02902400000028 , -79.08906200000027","42.24040049999989 , -79.1973770000001",urban-urban,2054
"44.79564500000023 , -73.68116800000008","44.85767000000011 , -73.967328",urban-urban,1865
"42.2452279999999 , -79.08990300000032","42.15969799999992 , -79.34572699999998",urban-urban,1808
"42.24330199999985 , -78.58773100000002","42.322449000000056 , -78.88366400000059",urban-urban,1926
"42.755094000000426 , -78.3078550999994","42.49122099999976 , -78.30049799999941",urban-urban,2014
"42.35040800000021 , -78.92308199999991","42.12712769999997 , -78.88346520000007",urban-urban,1854
"42.23968200000006 , -79.08556000000006","42.293200999999925 , -79.39714300000017",urban-urban,1780
"42.439674049999965 , -79.31708035000025","42.25999660000011 , -79.47898219999993",urban-urban,1639
"44.833645999999966 , -73.9759760000001","44.67461599999999 , -73.7376999999997",urban-urban,2047
"44.81023199999992 , -75.04670899999995","44.84329800000017 , -74.69115800000047",urban-urban,1959
"42.30786600000016 , -79.44907100000006","42.50128399999997 , -79.31499399999996",urban-urban,1806
"44.62667600000008 , -74.58280000000028","44.8660479999999 , -74.53299899999992",urban-urban,1760
"42.31095400000001 , -78.58945200000007","42.304203000000015 , -78.90081599999995",urban-urban,1984
"42.228056 , -79.42637600000012","42.23284400000025 , -79.09893900000003",urban-urban,1773
"42.11418799999991 , -77.86432350000008","42.12938600000044 , -77.52743199999998",urban-urban,2057
"44.46476700000028 , -75.6649370000004","44.64640600000004 , -75.41026599999971",urban-urban,2066
"41.65362900000007 , -74.80454700000021","41.88499499999982 , -74.83833900000012",urban-urban,1824
"41.393485700000106 , -74.35627240000005","41.46041810000034 , -74.61566289999985",urban-urban,1924
"44.40053600000018 , -75.29086600000073","44.600419999999964 , -75.02382300000015",urban-urban,2058
"42.0211050000002 , -79.10567000000003","42.228628 , -79.23538400000054",urban-urban,1888
"43.14718390000023 , -78.50399789999993","43.16543250000034 , -78.14208280000013",urban-urban,2045
"42.1071139999999 , -78.98197599999999","42.34197999999998 , -78.92479199999994",urban-urban,1962
"41.96805100000024 , -73.69361899999996","42.16045799999991 , -73.507932",urban-urban,1976
"44.77700400000028 , -73.45866099999986","44.8143739999999 , -73.78151299999968",urban-urban,1965
"43.104511799999784 , -74.74296170000001","43.33941030000004 , -74.62598519999999",urban-urban,1851
"41.96288900000007 , -74.8069250000001","41.79072799999982 , -74.97902100000027",urban-urban,1867
"44.72576099999999 , -73.49173100000006","44.83353599999997 , -73.73841099999999",urban-urban,1770
"44.74721699999997 , -73.70190999999981","44.79973500000021 , -73.36109199999994",urban-urban,2050
"44.83599600000008 , -73.94142199999993","44.77526459999997 , -73.65353729999957",urban-urban,1864
"42.65190500000006 , -75.1471120000001","42.469403000000014 , -75.3758880000003",urban-urban,2056
"42.39291999999997 , -73.93119100000007","42.177583999999946 , -73.88975800000026",urban-urban,1756
"42.348842000000104 , -78.32047900000008","42.26569400000002 , -78.62902900000007",urban-urban,1913
"43.35274900000032 , -73.43794300000012","43.12868099999998 , -73.46393699999985",urban-urban,1905
"41.78960500000018 , -74.9272449999994","42.00302900000035 , -75.02994399999986",urban-urban,1986
"42.251065000000125 , -79.44076300000016","42.23028 , -79.12724400000045",urban-urban,1856
