origin,destination,area,ttpTravelTime
"48.39877100000007 , -96.71486599999994","48.078997999999864 , -96.86824200000001",urban-urban,2048
"44.19654089999991 , -95.15753349999994","43.862407299999994 , -95.14047949999997",urban-urban,1599
"48.74134100000005 , -95.53797800000008","48.717358000000054 , -96.02996200000013",urban-urban,1936
"44.47566099999999 , -95.37036950000004","44.26497700000001 , -95.02759200000004",urban-urban,2063
"48.1370743999999 , -96.90124160000047","48.485353000000174 , -96.80915700000037",urban-urban,1782
"44.48660199999988 , -95.47803199999976","44.42754799999978 , -94.99590200000026",urban-urban,2024
"44.485909999999656 , -96.14059319999977","44.47887700000003 , -95.65519500000013",urban-urban,1916
"44.528939999999885 , -95.17622699999971","44.093722000000064 , -95.16042999999996",urban-urban,1984
"44.484721000000086 , -96.20095699999919","44.472230099999955 , -95.68542050000029",urban-urban,1999
"48.45703590000003 , -96.27630480000036","48.7758138000002 , -96.2065485000004",urban-urban,2053
"48.26710810000028 , -95.55633069999993","48.26957800000012 , -96.1253050000002",urban-urban,2064
"47.85727800000013 , -90.32791090000006","48.02266899999997 , -90.17060400000015",urban-urban,1607
"47.49094940000017 , -92.01271319999994","47.70179249999997 , -91.72881449999984",urban-urban,1938
"44.479713000000054 , -95.97877599999991","44.493355 , -95.49439500000004",urban-urban,1965
"44.75256339999998 , -96.33870699999997","44.453244000000126 , -96.40460299999982",urban-urban,1841
"44.65052400000002 , -94.56059400000034","44.62861500000004 , -95.06467300000027",urban-urban,1644
"43.55378800000026 , -93.5885100000005","43.51433899999976 , -93.94832199999983",urban-urban,1645
"44.71254340000017 , -96.31758500000001","45.037958999999645 , -96.32994199999979",urban-urban,1727
"48.37497900000008 , -96.88925400000024","48.00736199999998 , -96.90855100000027",urban-urban,1715
"48.28779700000012 , -95.85221699999983","48.24020200000006 , -96.37532200000027",urban-urban,1947
"43.73990399999996 , -95.9528300000005","43.732518000000006 , -95.56250500000016",urban-urban,1535
"43.926978000000055 , -95.16040899999999","44.310901999999984 , -95.16759600000019",urban-urban,1729
"47.68041920000065 , -91.26344819999994","47.43062910000013 , -91.59636219999993",urban-urban,2036
"45.6579219000001 , -96.02663269999992","45.614532000000125 , -96.531774",urban-urban,2036
"48.58694900000002 , -96.08120400000004","48.91310899999992 , -96.07321199999942",urban-urban,1903
"48.54432299999997 , -94.86325399999988","48.59803440000002 , -95.37417730000004",urban-urban,1805
"47.84633800000014 , -90.34856600000003","48.02039899999997 , -90.11695500000012",urban-urban,1941
"44.165639000000006 , -94.97769600000015","44.46952600000009 , -95.14837799999971",urban-urban,1760
"43.89187800000003 , -95.85392899999997","43.572519999999955 , -95.80344900000038",urban-urban,1883
